# time[sec] ratio
2.745389999999999873e+03 1.745676972983325678e-02
2.746389999999999873e+03 1.729322587065631328e-02
2.747389999999999873e+03 1.771415055374655351e-02
2.748389999999999873e+03 1.732655609915120451e-02
2.749389999999999873e+03 1.727808866400830715e-02
2.750389999999999873e+03 1.756180659732939006e-02
2.751389999999999873e+03 1.721633203884889024e-02
2.752389999999999873e+03 1.737954183581254600e-02
2.753389999999999873e+03 1.735185811535035552e-02
2.754400000000000091e+03 1.712465802505166654e-02
2.755389999999999873e+03 1.735518067038815254e-02
2.756400000000000091e+03 1.720049281353014381e-02
2.757389999999999873e+03 1.723904556337945218e-02
2.758389999999999873e+03 1.719057603958063646e-02
2.759389999999999873e+03 1.706143216702717819e-02
2.760389999999999873e+03 1.736590895672196835e-02
2.761389999999999873e+03 1.705660279231616464e-02
2.762389999999999873e+03 1.694469806277645180e-02
2.763389999999999873e+03 1.736805504634897010e-02
2.764389999999999873e+03 1.693696204026211641e-02
2.765389999999999873e+03 1.691790595921833021e-02
2.766389999999999873e+03 1.717304046483261390e-02
2.767389999999999873e+03 1.683896168997299839e-02
2.768389999999999873e+03 1.701807492680802378e-02
2.769389999999999873e+03 1.698118003083215824e-02
2.770389999999999873e+03 1.683818534980992959e-02
2.771389999999999873e+03 1.695145300293671858e-02
2.772389999999999873e+03 1.684845585499388648e-02
2.773389999999999873e+03 1.696620156694983797e-02
2.774389999999999873e+03 1.682607266751871486e-02
2.775389999999999873e+03 1.667416131247540650e-02
2.776389999999999873e+03 1.703962646679363716e-02
2.777389999999999873e+03 1.667947133259811351e-02
2.778389999999999873e+03 1.663548419810679038e-02
2.779400000000000091e+03 1.701472119768359520e-02
2.780389999999999873e+03 1.660977972330466776e-02
2.781389999999999873e+03 1.662739890125535663e-02
2.782389999999999873e+03 1.675961498334392966e-02
2.783389999999999873e+03 1.649417140610989069e-02
2.784389999999999873e+03 1.668634035063568805e-02
2.785389999999999873e+03 1.657640860940690075e-02
2.786389999999999873e+03 1.656185727179912068e-02
2.787389999999999873e+03 1.660995968288803831e-02
2.788389999999999873e+03 1.647723632133827124e-02
2.789389999999999873e+03 1.671735320757689047e-02
2.790389999999999873e+03 1.648758560590022140e-02
2.791389999999999873e+03 1.637102057503706659e-02
2.792389999999999873e+03 1.675155184945096090e-02
2.793389999999999873e+03 1.634161139666936643e-02
2.794389999999999873e+03 1.628204940334012502e-02
2.795389999999999873e+03 1.657146337304197387e-02
2.796389999999999873e+03 1.622744384673002749e-02
2.797389999999999873e+03 1.635993960939980188e-02
2.798389999999999873e+03 1.638895350527754327e-02
2.799389999999999873e+03 1.623262964071054901e-02
2.800389999999999873e+03 1.641427846108623606e-02
2.801389999999999873e+03 1.624173085144153122e-02
2.802389999999999873e+03 1.631275200947951420e-02
2.803389999999999873e+03 1.623010674169369019e-02
2.804389999999999873e+03 1.610513699611310773e-02
2.805389999999999873e+03 1.643664181845063202e-02
2.806389999999999873e+03 1.611498050774935742e-02
2.807389999999999873e+03 1.602357832050248579e-02
2.808400000000000091e+03 1.644680982557559026e-02
2.809389999999999873e+03 1.606295959483235516e-02
2.810389999999999873e+03 1.602678698241660413e-02
2.811389999999999873e+03 1.621757710975788372e-02
2.812389999999999873e+03 1.591143901008430783e-02
2.813389999999999873e+03 1.609188782586211050e-02
2.814389999999999873e+03 1.607243383492804045e-02
2.815389999999999873e+03 1.595965728777225257e-02
2.816389999999999873e+03 1.607569953209179309e-02
2.817389999999999873e+03 1.593014515081767751e-02
2.818389999999999873e+03 1.605405003704125227e-02
2.819389999999999873e+03 1.594236358140940779e-02
2.820389999999999873e+03 1.580848912415425481e-02
2.821389999999999873e+03 1.619432781467802784e-02
2.822389999999999873e+03 1.588656954325429888e-02
2.823389999999999873e+03 1.578592843967985618e-02
2.824389999999999873e+03 1.614905428437660856e-02
2.825389999999999873e+03 1.578718806348157824e-02
2.826389999999999873e+03 1.582548791362890783e-02
2.827389999999999873e+03 1.594861283356021134e-02
2.828389999999999873e+03 1.567649233126102229e-02
2.829389999999999873e+03 1.586354461760314249e-02
2.830389999999999873e+03 1.577493622107647986e-02
2.831389999999999873e+03 1.577062783779552280e-02
2.832389999999999873e+03 1.579869051371294436e-02
2.833389999999999873e+03 1.572353645839164385e-02
2.834389999999999873e+03 1.593913955928646237e-02
2.835389999999999873e+03 1.568185651386571136e-02
2.836389999999999873e+03 1.561044340930910559e-02
2.837389999999999873e+03 1.599299668756232889e-02
2.838389999999999873e+03 1.563835241458021164e-02
2.839389999999999873e+03 1.558943504883446123e-02
2.840389999999999873e+03 1.583289198698156416e-02
2.841400000000000091e+03 1.548996437456724197e-02
2.842389999999999873e+03 1.564729041222788150e-02
2.843389999999999873e+03 1.570090979249774352e-02
2.844389999999999873e+03 1.549388470148043220e-02
2.845389999999999873e+03 1.564472217180491037e-02
2.846389999999999873e+03 1.560255304244043996e-02
2.847389999999999873e+03 1.562712549745684867e-02
2.848389999999999873e+03 1.561513685911222575e-02
2.849389999999999873e+03 1.529038061854390805e-02
2.850389999999999873e+03 1.571563392735681949e-02
2.851389999999999873e+03 1.566286965233201073e-02
2.852389999999999873e+03 1.538686090561183425e-02
2.853389999999999873e+03 1.573536273078519204e-02
2.854389999999999873e+03 1.538980123980199233e-02
2.855389999999999873e+03 1.539108878877368421e-02
2.856389999999999873e+03 1.557742968874631893e-02
2.857389999999999873e+03 1.531927174307801467e-02
2.858389999999999873e+03 1.545538345688949981e-02
2.859389999999999873e+03 1.541908923633108532e-02
2.860389999999999873e+03 1.533903212702144268e-02
2.861389999999999873e+03 1.543047803511441926e-02
2.862389999999999873e+03 1.530184356178642194e-02
2.863389999999999873e+03 1.543730285527016369e-02
2.864389999999999873e+03 1.530851452131599955e-02
2.865389999999999873e+03 1.523065237901515684e-02
2.866389999999999873e+03 1.556553307790107220e-02
2.867389999999999873e+03 1.523925234453029319e-02
2.868389999999999873e+03 1.515372000242317177e-02
2.869389999999999873e+03 1.548340657675405414e-02
2.870389999999999873e+03 1.516667244187255500e-02
2.871389999999999873e+03 1.520678829792074423e-02
2.872389999999999873e+03 1.532091249810437969e-02
2.873389999999999873e+03 1.513120638820106452e-02
2.874389999999999873e+03 1.531882548351679377e-02
2.875389999999999873e+03 1.519945041867711011e-02
2.876389999999999873e+03 1.520065408314653053e-02
2.877389999999999873e+03 1.524352295677348576e-02
2.878389999999999873e+03 1.509883776317042826e-02
2.879389999999999873e+03 1.533198933753711010e-02
2.880389999999999873e+03 1.515760106742449105e-02
2.881389999999999873e+03 1.501844426971305803e-02
2.882389999999999873e+03 1.536371997379688999e-02
2.883389999999999873e+03 1.505170008301568579e-02
2.884389999999999873e+03 1.499610137301366115e-02
2.885389999999999873e+03 1.527487139244921091e-02
2.886389999999999873e+03 1.500046987038133883e-02
2.887389999999999873e+03 1.509811053677583871e-02
2.888389999999999873e+03 1.515760526038557529e-02
2.889389999999999873e+03 1.499566768267205155e-02
2.890389999999999873e+03 1.516688945106660184e-02
2.891400000000000091e+03 1.504160189977955288e-02
2.892389999999999873e+03 1.509454479416741379e-02
2.893400000000000091e+03 1.505362855867836865e-02
2.894389999999999873e+03 1.502669052957470233e-02
2.895389999999999873e+03 1.528727590919625075e-02
2.896389999999999873e+03 1.485926852623438606e-02
2.897400000000000091e+03 1.480916483255795453e-02
2.898389999999999873e+03 1.525608250564055787e-02
2.899389999999999873e+03 1.491430007539582686e-02
2.900389999999999873e+03 1.490070653574587962e-02
2.901389999999999873e+03 1.515262180190829998e-02
2.902389999999999873e+03 1.490505759965165579e-02
2.903389999999999873e+03 1.497721835114241944e-02
2.904389999999999873e+03 1.496218512898330778e-02
2.905389999999999873e+03 1.496097103666058081e-02
2.906389999999999873e+03 1.505145365217133192e-02
2.907389999999999873e+03 1.486806279868892709e-02
2.908400000000000091e+03 1.503903617585248056e-02
2.909389999999999873e+03 1.493744286733166698e-02
2.910400000000000091e+03 1.483616549266448398e-02
2.911389999999999873e+03 1.519937195381243500e-02
2.912389999999999873e+03 1.488934301165100067e-02
2.913389999999999873e+03 1.476246022270290802e-02
2.914389999999999873e+03 1.508939656075027405e-02
2.915389999999999873e+03 1.478504747288063650e-02
2.916389999999999873e+03 1.482710304752772081e-02
2.917389999999999873e+03 1.496239929712745408e-02
2.918389999999999873e+03 1.475517778637847749e-02
2.919389999999999873e+03 1.491605796784479729e-02
2.920389999999999873e+03 1.486073661331162310e-02
2.921389999999999873e+03 1.483615425750208286e-02
2.922389999999999873e+03 1.488299330217797423e-02
2.923389999999999873e+03 1.476302122787366035e-02
2.924389999999999873e+03 1.497926258136212177e-02
2.925389999999999873e+03 1.480674742893517241e-02
2.926389999999999873e+03 1.468922732932894520e-02
2.927389999999999873e+03 1.504554350250207270e-02
2.928389999999999873e+03 1.472094700944386221e-02
2.929389999999999873e+03 1.466428910836454352e-02
2.930389999999999873e+03 1.495936030249262090e-02
2.931389999999999873e+03 1.468961963331406363e-02
2.932389999999999873e+03 1.480333024976873170e-02
2.933389999999999873e+03 1.482572428589947443e-02
2.934389999999999873e+03 1.469196006639715904e-02
2.935389999999999873e+03 1.485249736626014123e-02
2.936389999999999873e+03 1.473271180423148252e-02
2.937389999999999873e+03 1.480332872761278180e-02
2.938389999999999873e+03 1.476901930632063334e-02
2.939389999999999873e+03 1.466091456788039087e-02
2.940389999999999873e+03 1.493871811917650907e-02
2.941389999999999873e+03 1.468866696767682362e-02
2.942389999999999873e+03 1.462192862192326741e-02
2.943389999999999873e+03 1.497634995629300303e-02
2.944389999999999873e+03 1.464195910639705389e-02
2.945389999999999873e+03 1.461541785731648897e-02
2.946389999999999873e+03 1.482964451565597572e-02
2.947400000000000091e+03 1.461701164964920169e-02
2.948389999999999873e+03 1.475482553117512911e-02
2.949389999999999873e+03 1.472706124142194456e-02
2.950389999999999873e+03 1.464472424111708769e-02
2.951389999999999873e+03 1.476682200964761493e-02
2.952389999999999873e+03 1.467509460867657406e-02
2.953389999999999873e+03 1.481858942619794506e-02
2.954389999999999873e+03 1.471459443963592760e-02
2.955389999999999873e+03 1.461155677458974601e-02
2.956389999999999873e+03 1.492261421264077376e-02
2.957389999999999873e+03 1.466262394762741714e-02
2.958389999999999873e+03 1.456371358556499476e-02
2.959389999999999873e+03 1.487894987882580969e-02
2.960400000000000091e+03 1.461643911337128995e-02
2.961389999999999873e+03 1.465447210632477709e-02
2.962400000000000091e+03 1.477937624060316445e-02
2.963389999999999873e+03 1.460435028482365803e-02
2.964389999999999873e+03 1.474568524005154431e-02
2.965389999999999873e+03 1.466927074040422739e-02
2.966389999999999873e+03 1.470485707327884480e-02
2.967389999999999873e+03 1.474410974757620757e-02
2.968389999999999873e+03 1.461059757985736125e-02
2.969389999999999873e+03 1.485721957914494518e-02
2.970389999999999873e+03 1.470868453937691084e-02
2.971389999999999873e+03 1.455690461517118554e-02
2.972389999999999873e+03 1.490565086307564686e-02
2.973389999999999873e+03 1.465875796178344077e-02
2.974389999999999873e+03 1.459199080869274211e-02
2.975389999999999873e+03 1.488440107777225588e-02
2.976389999999999873e+03 1.467741935483871107e-02
2.977389999999999873e+03 1.473039808994289733e-02
2.978389999999999873e+03 1.472728922312333336e-02
